version_id,scenario_code,option_code,option_text_en,option_text_ar
v2,D02_45,B,Set a clear rule and enforce it.,تضع قاعدة واضحة وتطبقها.
v2,D02_45,C,Learn the right procedure and share it.,تتعلم الإجراء الصحيح وتشاركه.
v2,D02_45,D,Speak up firmly to stop the risk.,تتحدث بحزم لإيقاف الخطر.
v2,D02_46,A,Start a simple health habit.,تبدأ بعادة صحية بسيطة.
v2,D02_46,B,Make it enjoyable so you continue.,تجعلها ممتعة لتستمر.
v2,D02_46,C,Balance effort with rest.,توازن بين الجهد والراحة.
v2,D02_46,D,Set an ambitious health goal.,تضع هدفا صحيا طموحا.
v2,D02_47,A,Protect your dignity calmly.,تحمي كرامتك بهدوء.
v2,D02_47,B,Ask for fair consideration.,تطلب اعتبارا عادلا.
v2,D02_47,C,Improve the idea with learning.,تحسن الفكرة بالتعلم.
v2,D02_47,D,Ask a friend to back you up.,تطلب من صديق دعمك.
v2,D02_48,A,Speak up for justice.,تتحدث دفاعا عن العدالة.
v2,D02_48,B,Support them with compassion.,تدعمهم برحمة.
v2,D02_48,C,Invite others to include them.,تدعو الآخرين لاحتوائهم.
v2,D02_48,D,Create a clear group rule.,تضع قاعدة واضحة للمجموعة.
v2,D03_01,A,Stay close and offer affection.,تبقى قريبا وتظهر محبة.
v2,D03_01,B,Do one practical supportive task.,تقوم بمساعدة عملية واحدة.
v2,D03_01,C,Create a small joyful moment together.,تصنع لحظة سعيدة صغيرة معا.
v2,D03_01,D,Give them space while staying available.,تعطيه مساحة مع بقاءك قريبا.
v2,D03_02,A,Break it into milestones and push to finish.,تقسمه لمراحل وتدفع للإنهاء.
v2,D03_02,B,Focus on one concrete achievement first.,تركز على إنجاز ملموس أولا.
v2,D03_02,C,Ask for resources to ensure success.,تطلب موارد لضمان النجاح.
v2,D03_02,D,Protect balance to sustain performance.,تحمي التوازن للاستمرار.
v2,D03_03,A,Do something that makes you smile.,تفعل شيئا يجعلك تبتسم.
v2,D03_03,B,Spend time with someone you love.,تقضي وقتا مع من تحب.
v2,D03_03,C,Take a restful break to recover.,تأخذ استراحة مريحة للتعافي.
v2,D03_03,D,Try a fun activity with friends.,تجرب نشاطا ممتعا مع الأصدقاء.
v2,D03_04,A,Set a clear boundary for your time.,تضع حدا واضحا لوقتك.
v2,D03_04,B,Choose a schedule that gives you freedom.,تختار جدولا يمنحك حرية.
v2,D03_04,C,Negotiate a fair arrangement with others.,تتفاوض على ترتيب عادل مع الآخرين.
v2,D03_04,D,Organize tasks to reduce pressure.,تنظم المهام لتقليل الضغط.
v2,D03_05,A,Fix it with safety-first steps.,تعالجه بخطوات سلامة أولا.
v2,D03_05,B,Ask others to follow a clear rule.,تطلب من الآخرين الالتزام بقاعدة واضحة.
v2,D03_05,C,Learn the correct way to handle it.,تتعلم الطريقة الصحيحة للتعامل معه.
v2,D03_05,D,Speak up firmly to stop the risk.,تتكلم بحزم لإيقاف الخطر.
v2,D03_06,A,Start a simple health habit today.,تبدأ عادة صحية بسيطة اليوم.
v2,D03_06,B,Make it balanced and realistic.,تجعلها متوازنة وواقعية.
v2,D03_06,C,Add movement and hydration now.,تضيف حركة وماء الآن.
v2,D03_06,D,Choose a fun form of exercise.,تختار نوع رياضة ممتعا.
v2,D03_07,A,State your dignity respectfully.,توضح كرامتك باحترام.
v2,D03_07,B,Ask for fair respect in tone.,تطلب احتراما عادلا في الأسلوب.
v2,D03_07,C,Respond calmly and keep balance.,ترد بهدوء وتحافظ على التوازن.
v2,D03_07,D,Request recognition for your effort calmly.,تطلب تقدير جهدك بهدوء.
v2,D03_08,A,Speak up for justice.,تتحدث دفاعا عن العدالة.
v2,D03_08,B,Support the person with compassion.,تدعم الشخص برحمة.
v2,D03_08,C,Ask questions to understand context.,تسأل لفهم السياق.
v2,D03_08,D,Create a clear group rule.,تضع قاعدة واضحة للمجموعة.
v2,D03_09,A,Plan a regular meet-up.,تخطط للقاء منتظم.
v2,D03_09,B,Have a sincere friendly talk.,تجري حديثا صادقا وديا.
v2,D03_09,C,Do something fun together.,تفعلون شيئا ممتعا معا.
v2,D03_09,D,Offer care through a small gesture.,تقدم اهتماما بلفتة صغيرة.
v2,D03_10,A,Pick one course and start today.,تختار دورة وتبدأ اليوم.
v2,D03_10,B,Set a clear learning goal per week.,تضع هدف تعلم أسبوعي واضح.
v2,D03_10,C,Study with a friend for consistency.,تدرس مع صديق للاستمرار.
v2,D03_10,D,Connect it to deeper meaning for you.,تربطه بمعنى أعمق لديك.
v2,D03_11,A,Do a short spiritual reflection.,تقوم بتأمل روحي قصير.
v2,D03_11,B,Write gratitude for one steady thing.,تكتب امتنانا لشيء ثابت واحد.
v2,D03_11,C,Rebalance your schedule and reduce noise.,تعيد توازن جدولك وتقلل الضجيج.
v2,D03_11,D,Join a community activity.,تنضم لنشاط مجتمعي.
v2,D03_12,A,Review spending and make a budget.,تراجع الإنفاق وتضع ميزانية.
v2,D03_12,B,Create a savings buffer.,تضع هامش ادخار.
v2,D03_12,C,Learn one practical money habit.,تتعلم عادة مالية عملية.
v2,D03_12,D,Keep lifestyle balanced to avoid stress spending.,تحافظ على توازن نمط الحياة لتجنب إنفاق التوتر.
v2,D03_13,A,Share your results clearly.,تشارك نتائجك بوضوح.
v2,D03_13,B,Ask for recognition politely.,تطلب التقدير بأدب.
v2,D03_13,C,Turn it into motivation for ambition.,تحوله لدافع للطموح.
v2,D03_13,D,Stay grateful and move on.,تبقى ممتنا وتكمل.
v2,D03_14,A,Try it as a new adventure.,تجربها كمغامرة جديدة.
v2,D03_14,B,Choose the safer option first.,تختار الخيار الأكثر أمانا أولا.
v2,D03_14,C,Check finances before committing.,تفحص المال قبل الالتزام.
v2,D03_14,D,Balance excitement with your responsibilities.,توازن الحماس مع مسؤولياتك.
v2,D03_15,A,Create a small artistic piece.,تنجز عملا فنيا صغيرا.
v2,D03_15,B,Do something playful and fun.,تفعل شيئا مرحا وممتعا.
v2,D03_15,C,Share it with someone you trust.,تشاركه مع شخص تثق به.
v2,D03_15,D,Set a creative goal to achieve.,تضع هدفا إبداعيا لإنجازه.
v2,D03_16,A,Choose a fun activity together.,تختار نشاطا ممتعا معا.
v2,D03_16,B,Do a short gratitude moment together.,تقومون بلحظة امتنان قصيرة.
v2,D03_16,C,Protect balance by ending on time.,تحمي التوازن بإنهاء اللقاء في الوقت.
v2,D03_16,D,Take a small adventurous detour.,تأخذون منعطفا مغامرا صغيرا.
v2,D03_17,A,Join and help organize.,تنضم وتساعد في التنظيم.
v2,D03_17,B,Invite neighbors to participate.,تدعو الجيران للمشاركة.
v2,D03_17,C,Ask for fair sharing of effort.,تطلب توزيعا عادلا للجهد.
v2,D03_17,D,Offer thanks to volunteers.,تقدم شكرا للمتطوعين.
v2,D03_18,A,Set a bigger ambition target.,تضع هدفا طموحا أكبر.
v2,D03_18,B,Plan key achievements and milestones.,تخطط للإنجازات والمحطات.
v2,D03_18,C,Choose a skill to learn deeply.,تختار مهارة لتتعلمها بعمق.
v2,D03_18,D,Protect work-life balance in the plan.,تحمي توازن العمل والحياة في الخطة.
v2,D03_19,A,Send a sincere thank-you.,ترسل شكرا صادقا.
v2,D03_19,B,Return the favor kindly.,ترد المعروف بلطف.
v2,D03_19,C,Share appreciation publicly if suitable.,تظهر التقدير علنا إن كان مناسبا.
v2,D03_19,D,Celebrate the good feeling.,تحتفل بالشعور الجميل.
v2,D03_20,A,Set strict stop times.,تضع أوقات توقف صارمة.
v2,D03_20,B,Protect your health with rest.,تحمي صحتك بالراحة.
v2,D03_20,C,Negotiate workload for fairness.,تتفاوض على الحمل لتحقيق عدالة.
v2,D03_20,D,Keep your plan balanced weekly.,تحافظ على خطة أسبوعية متوازنة.
v2,D03_21,A,Give them loving presence briefly.,تعطيهم حضورا محبا قليلا.
v2,D03_21,B,Offer practical help instead of long talk.,تقدم مساعدة عملية بدل حديث طويل.
v2,D03_21,C,Make it a small joyful moment.,تجعلها لحظة سعيدة صغيرة.
v2,D03_21,D,Protect your time with a clear boundary.,تحمي وقتك بحد واضح.
v2,D03_22,A,Work on an achievement task.,تعمل على مهمة إنجاز.
v2,D03_22,B,Do a health walk or stretch.,تقوم بمشي صحي أو تمدد.
v2,D03_22,C,Learn something useful.,تتعلم شيئا مفيدا.
v2,D03_22,D,Do something fun and light.,تفعل شيئا ممتعا وخفيفا.
v2,D03_23,A,Choose freedom and drop one commitment.,تختار الحرية وتسقط التزاما واحدا.
v2,D03_23,B,Set a clear boundary going forward.,تضع حدا واضحا للمستقبل.
v2,D03_23,C,Create a balanced schedule you can keep.,تصنع جدولا متوازنا يمكن الاستمرار به.
v2,D03_23,D,Check what’s safest to keep or remove.,تفحص ما هو الأكثر أمانا للاستمرار أو الإلغاء.
v2,D03_24,A,Speak up for justice.,تتحدث دفاعا عن العدالة.
v2,D03_24,B,Set a clear rule and follow it.,تضع قاعدة واضحة وتلتزم بها.
v2,D03_24,C,Ask people to consider community impact.,تطلب مراعاة أثره على المجتمع.
v2,D03_24,D,Document and escalate if needed.,توثق وتتصعد عند الحاجة.
v2,D03_25,A,Track it like an achievement.,تتابعها كإنجاز.
v2,D03_25,B,Make it joyful and easy.,تجعلها ممتعة وسهلة.
v2,D03_25,C,Build it into a balanced routine.,تضمها لروتين متوازن.
v2,D03_25,D,Do it with a friend for support.,تفعلها مع صديق للدعم.
v2,D03_26,A,Start with a simple health reset.,تبدأ بإعادة ضبط صحية بسيطة.
v2,D03_26,B,Choose a calm safety-first day plan.,تختار خطة يوم هادئة وآمنة.
v2,D03_26,C,Protect your dignity by saying no to overload.,تحمي كرامتك برفض الحمل الزائد.
v2,D03_26,D,Add a fun movement break.,تضيف استراحة حركة ممتعة.
v2,D03_27,A,Ask for respect and dignity.,تطلب الاحترام والكرامة.
v2,D03_27,B,Request a fair turn to speak.,تطلب دورا عادلا للكلام.
v2,D03_27,C,Stay calm and keep balance.,تبقى هادئا وتحافظ على التوازن.
v2,D03_27,D,Ask to be recognized for your input.,تطلب تقدير مساهمتك.
v2,D03_28,A,Support the fair option.,تدعم الخيار العادل.
v2,D03_28,B,Help the team reconnect and collaborate.,تساعد الفريق على التعاون.
v2,D03_28,C,Choose the safest calm pause.,تختار توقفا هادئا وآمنا.
v2,D03_28,D,Take a bold stance if needed.,تتخذ موقفا جريئا عند الحاجة.
v2,D03_29,A,Make time for the friendship.,تخصص وقتا للصداقة.
v2,D03_29,B,Reschedule to protect your freedom.,تعيد الجدولة لحماية حريتك.
v2,D03_29,C,Send a caring message instead.,ترسل رسالة اهتمام بدلا من اللقاء.
v2,D03_29,D,Protect balance and rest today.,تحمي التوازن وترتاح اليوم.
v2,D03_30,A,Choose one learning source and commit.,تختار مصدر تعلم وتلتزم.
v2,D03_30,B,Set weekly study milestones.,تضع محطات أسبوعية للدراسة.
v2,D03_30,C,Study with a friend for accountability.,تدرس مع صديق للالتزام.
v2,D03_30,D,Keep it fun to stay motivated.,تجعلها ممتعة لتبقى متحفزا.
v2,D03_31,A,Do a spiritual reflection session.,تقوم بجلسة تأمل روحي.
v2,D03_31,B,Write gratitude for your journey.,تكتب امتنانا لرحلتك.
v2,D03_31,C,Join a community circle/activity.,تنضم لدائرة/نشاط مجتمعي.
v2,D03_31,D,Rebalance your week and simplify.,تعيد توازن أسبوعك وتبسطه.
v2,D03_32,A,Build a simple budget plan.,تضع خطة ميزانية بسيطة.
v2,D03_32,B,Create a safety buffer first.,تضع هامش أمان أولا.
v2,D03_32,C,Learn a practical money habit.,تتعلم عادة مالية عملية.
v2,D03_32,D,Keep spending balanced with priorities.,توازن الإنفاق مع الأولويات.
v2,D03_33,A,Ask for recognition politely.,تطلب التقدير بأدب.
v2,D03_33,B,Share outcomes publicly.,تشارك النتائج علنا.
v2,D03_33,C,Focus on next achievement goal.,تركز على هدف إنجاز تالي.
v2,D03_33,D,Express gratitude to supporters.,تعبر عن الامتنان لمن دعمك.
v2,D03_34,A,Try it as an adventure.,تجربها كمغامرة.
v2,D03_34,B,Check safety and start small.,تفحص السلامة وتبدأ صغيرا.
v2,D03_34,C,Bring a friend along.,تصطحب صديقا.
v2,D03_34,D,Keep balance and don’t overcommit.,تحافظ على التوازن ولا تفرط.
v2,D03_35,A,Add an artistic touch.,تضيف لمسة فنية.
v2,D03_35,B,Make it fun with small details.,تجعلها ممتعة بتفاصيل صغيرة.
v2,D03_35,C,Organize it for balance and calm.,تنظمها لتوازن وهدوء.
v2,D03_35,D,Set a goal to refresh the space.,تضع هدفا لتجديد المكان.
v2,D03_36,A,Do something purely fun.,تفعل شيئا للمرح فقط.
v2,D03_36,B,Go for a short adventure.,تذهب لمغامرة قصيرة.
v2,D03_36,C,Learn something interesting.,تتعلم شيئا مثيرا.
v2,D03_36,D,Take care of your health.,تعتني بصحتك.
v2,D03_37,A,Join the community effort.,تنضم للجهد المجتمعي.
v2,D03_37,B,Invite friends to help.,تدعو الأصدقاء للمساعدة.
v2,D03_37,C,Ensure fair sharing of tasks.,تضمن توزيعا عادلا للمهام.
v2,D03_37,D,Thank the helpers openly.,تشكر المساعدين علنا.
v2,D03_38,A,Set a bigger ambition target.,تضع هدفا طموحا أكبر.
v2,D03_38,B,Pick one measurable achievement milestone.,تختار محطة إنجاز قابلة للقياس.
v2,D03_38,C,Learn the key skill needed.,تتعلم المهارة الأساسية المطلوبة.
v2,D03_38,D,Seek recognition strategically.,تسعى للتقدير بشكل ذكي.
v2,D03_39,A,Accept it with gratitude.,تقبله بامتنان.
v2,D03_39,B,Share the credit with love.,تشارك الفضل بمحبة.
v2,D03_39,C,Enjoy the joyful moment.,تستمتع باللحظة السعيدة.
v2,D03_39,D,Use it as motivation for more.,تستخدمه كدافع للمزيد.
v2,D03_40,A,Choose balance and stop on time.,تختار التوازن وتتوقف في الوقت.
v2,D03_40,B,Protect health with rest.,تحمي صحتك بالراحة.
v2,D03_40,C,Finish one achievement task only.,تنهي مهمة إنجاز واحدة فقط.
v2,D03_40,D,Plan your week more wisely.,تخطط لأسبوعك بحكمة أكبر.
v2,D03_41,A,Invite them to a friendly meet-up.,تدعوه للقاء ودي.
v2,D03_41,B,Send a caring message.,ترسل رسالة اهتمام.
v2,D03_41,C,Connect them to a community space.,تربطه بمساحة مجتمعية.
v2,D03_41,D,Share a small fun moment.,تشارك لحظة مرحة صغيرة.
v2,D03_42,A,Focus on achievement milestones.,تركز على محطات الإنجاز.
v2,D03_42,B,Ask for community/team support.,تطلب دعم الفريق/المجتمع.
v2,D03_42,C,Protect balance with planned breaks.,تحمي التوازن باستراحات مخططة.
v2,D03_42,D,Take a bold step and start now.,تبدأ الآن بخطوة جريئة.
v2,D03_43,A,Add one joyful ritual daily.,تضيف طقسا يوميا سعيدا.
v2,D03_43,B,Do something fun with others.,تفعل شيئا ممتعا مع الآخرين.
v2,D03_43,C,Practice gratitude for small wins.,تمارس الامتنان للنجاحات الصغيرة.
v2,D03_43,D,Express love through a small gesture.,تعبر عن المحبة بلفتة صغيرة.
v2,D03_44,A,Choose what aligns with meaning.,تختار ما ينسجم مع المعنى.
v2,D03_44,B,Choose the option that protects freedom.,تختار ما يحمي الحرية.
v2,D03_44,C,Choose the safest path for now.,تختار المسار الأكثر أمانا الآن.
v2,D03_44,D,Choose what supports ambition.,تختار ما يدعم الطموح.
v2,D03_45,A,Take safety-first action now.,تتخذ إجراء سلامة فورا.
v2,D03_45,B,Set a clear rule to prevent repeats.,تضع قاعدة واضحة لمنع التكرار.
v2,D03_45,C,Learn the right procedure and share it.,تتعلم الإجراء الصحيح وتشاركه.
v2,D03_45,D,Speak up firmly to stop the risk.,تتحدث بحزم لإيقاف الخطر.
v2,D03_46,A,Start with one health habit.,تبدأ بعادة صحية واحدة.
v2,D03_46,B,Make it fun so you continue.,تجعلها ممتعة لتستمر.
v2,D03_46,C,Balance effort with rest.,توازن بين الجهد والراحة.
v2,D03_46,D,Set an ambitious health goal.,تضع هدفا صحيا طموحا.
v2,D03_47,A,Protect your dignity calmly.,تحمي كرامتك بهدوء.
v2,D03_47,B,Ask for fair consideration.,تطلب اعتبارا عادلا.
v2,D03_47,C,Learn and improve the idea.,تتعلم وتحسن الفكرة.
v2,D03_47,D,Ask a friend to support you.,تطلب من صديق دعمك.
v2,D03_48,A,Speak up for justice.,تتحدث دفاعا عن العدالة.
v2,D03_48,B,Support the person with compassion.,تدعم الشخص برحمة.
v2,D03_48,C,Invite others to include them.,تدعو الآخرين لاحتوائهم.
v2,D03_48,D,Create a clear team norm.,تضع قاعدة واضحة للفريق.
v2,D04_01,A,Listen and show care.,تستمع وتظهر اهتماما.
v2,D04_01,B,Do a helpful task without being asked.,تقوم بمساعدة عملية دون طلب.
v2,D04_01,C,Add a small cheerful moment.,تضيف لحظة مبهجة صغيرة.
v2,D04_01,D,Give them space and respect their pace.,تعطيه مساحة وتحترم وتيرته.
v2,D04_02,A,Pick the most important and finish it.,تختار الأهم وتنهيه.
v2,D04_02,B,Set a realistic plan with time blocks.,تضع خطة واقعية بوقت محدد.
v2,D04_02,C,Ask for support or delegation.,تطلب دعما أو تفويضا.
v2,D04_02,D,Protect balance with breaks and stop-time.,تحمي التوازن باستراحات ووقت توقف.
v2,D04_03,A,Plan a small new adventure this week.,تخطط لمغامرة صغيرة هذا الأسبوع.
v2,D04_03,B,Add a fun activity to your routine.,تضيف نشاطا مرحا لروتينك.
v2,D04_03,C,Learn something fresh to break repetition.,تتعلم شيئا جديدا لكسر التكرار.
v2,D04_03,D,Set an ambition goal to energize you.,تضع هدفا طموحا ليحفزك.
v2,D04_04,A,Send a warm message and reschedule.,ترسل رسالة لطيفة وتعيد الموعد.
v2,D04_04,B,Use the time to rest and recover.,تستغل الوقت للراحة والتعافي.
v2,D04_04,C,Do something fun on your own.,تفعل شيئا ممتعا بمفردك.
v2,D04_04,D,Choose freely a new plan for the evening.,تختار بحرية خطة جديدة للمساء.
v2,D04_05,A,Clarify expectations and rules first.,توضح التوقعات والقواعد أولا.
v2,D04_05,B,Choose what preserves your freedom.,تختار ما يحافظ على حريتك.
v2,D04_05,C,Pick the option that feels safest.,تختار الخيار الأكثر أمانا.
v2,D04_05,D,Go for the challenge to grow.,تخوض التحدي للنمو.
v2,D04_06,A,Fix it immediately and warn others.,تعالجه فورا وتنبه الآخرين.
v2,D04_06,B,Report it through the right channel.,تبلغ عبر القناة الصحيحة.
v2,D04_06,C,Learn the correct safety procedure.,تتعلم إجراء السلامة الصحيح.
v2,D04_06,D,Coordinate with neighbors to prevent repeat.,تنسق مع الجيران لمنع التكرار.
v2,D04_07,A,Respond firmly and protect your dignity.,ترد بحزم وتحمي كرامتك.
v2,D04_07,B,Ask for respectful tone calmly.,تطلب نبرة محترمة بهدوء.
v2,D04_07,C,Step away to keep balance.,تبتعد لتحافظ على التوازن.
v2,D04_07,D,Address it later in a private talk.,تتعامل معه لاحقا بحديث خاص.
v2,D04_08,A,Speak up for fairness.,تتحدث دفاعا عن الإنصاف.
v2,D04_08,B,Support them with compassion.,تدعمهم برحمة.
v2,D04_08,C,Document facts and follow process.,توثق الحقائق وتتبع الإجراء.
v2,D04_08,D,Bring the group to a fair agreement.,تساعد المجموعة للوصول لاتفاق عادل.
v2,D04_09,A,Plan a regular meet-up.,تخطط للقاء منتظم.
v2,D04_09,B,Send a thoughtful message.,ترسل رسالة لطيفة ومدروسة.
v2,D04_09,C,Do something fun together.,تفعلان شيئا ممتعا معا.
v2,D04_09,D,Offer help in a practical way.,تعرض مساعدة عملية.
v2,D04_10,A,Choose one trusted resource and start.,تختار مصدرا موثوقا وتبدأ.
v2,D04_10,B,Set a weekly goal and track it.,تضع هدفا أسبوعيا وتتابعه.
v2,D04_10,C,Study with a friend for consistency.,تدرس مع صديق للاستمرار.
v2,D04_10,D,Connect learning to a bigger purpose.,تربط التعلم بهدف أكبر.
v2,D04_11,A,Do a short inner reflection.,تقوم بتأمل داخلي قصير.
v2,D04_11,B,Write gratitude for one stable thing.,تكتب امتنانا لشيء ثابت.
v2,D04_11,C,Join a community activity.,تنضم لنشاط مجتمعي.
v2,D04_11,D,Rebalance your week and simplify.,تعيد توازن أسبوعك وتبسطه.
v2,D04_12,A,Review budget and cut extras.,تراجع الميزانية وتقلل الزوائد.
v2,D04_12,B,Create a safety buffer for next month.,تضع هامش أمان للشهر القادم.
v2,D04_12,C,Learn one money skill.,تتعلم مهارة مالية واحدة.
v2,D04_12,D,Keep lifestyle balanced to avoid stress spending.,تحافظ على توازن نمط الحياة لتجنب إنفاق التوتر.
v2,D04_13,A,Ask for feedback directly.,تطلب ملاحظات مباشرة.
v2,D04_13,B,Share outcomes in a short update.,تشارك النتائج بتحديث قصير.
v2,D04_13,C,Focus on next achievement milestone.,تركز على محطة إنجاز تالية.
v2,D04_13,D,Thank supporters and stay grateful.,تشكر الداعمين وتبقى ممتنا.
v2,D04_14,A,Try it as a small adventure first.,تجربها كمغامرة صغيرة أولا.
v2,D04_14,B,Check safety and start slowly.,تفحص السلامة وتبدأ تدريجيا.
v2,D04_14,C,See if it fits your budget.,تتأكد أنه يناسب ميزانيتك.
v2,D04_14,D,Keep balance and don’t overcommit.,تحافظ على التوازن ولا تفرط.
v2,D04_15,A,Create a small artistic piece.,تنجز عملا فنيا صغيرا.
v2,D04_15,B,Do something playful and fun.,تفعل شيئا مرحا.
v2,D04_15,C,Share it with someone you trust.,تشاركه مع شخص تثق به.
v2,D04_15,D,Set a creative goal to achieve.,تضع هدفا إبداعيا لإنجازه.
v2,D04_16,A,Take a short joy break (music/tea).,تأخذ استراحة فرح قصيرة (موسيقى/شاي).
v2,D04_16,B,Call someone you care about.,تتصل بشخص تهتم به.
v2,D04_16,C,Write one gratitude line.,تكتب سطر امتنان واحد.
v2,D04_16,D,Do a quick spiritual reset.,تقوم بإعادة ضبط روحية سريعة.
v2,D04_17,A,Join and help organize.,تنضم وتساعد في التنظيم.
v2,D04_17,B,Invite a friend to come with you.,تدعو صديقا ليأتي معك.
v2,D04_17,C,Ensure fair sharing of tasks.,تضمن توزيعا عادلا للمهام.
v2,D04_17,D,Thank volunteers openly.,تشكر المتطوعين علنا.
v2,D04_18,A,Choose one ambition target.,تختار هدفا طموحا واحدا.
v2,D04_18,B,Plan measurable achievements.,تخطط لإنجازات قابلة للقياس.
v2,D04_18,C,Pick one skill to learn deeply.,تختار مهارة لتتعلمها بعمق.
v2,D04_18,D,Protect balance in your plan.,تحمي التوازن في خطتك.
v2,D04_19,A,Send a sincere thank-you.,ترسل شكرا صادقا.
v2,D04_19,B,Return the favor kindly.,ترد المعروف بلطف.
v2,D04_19,C,Appreciate them publicly if suitable.,تقدرهم علنا إن كان مناسبا.
v2,D04_19,D,Do something kind for someone else.,تقوم بعمل لطيف لشخص آخر.
v2,D04_20,A,Set a hard stop time for work.,تضع وقت توقف صارم للعمل.
v2,D04_20,B,Protect sleep and health first.,تحمي النوم والصحة أولا.
v2,D04_20,C,Ask for support from a trusted person.,تطلب دعما من شخص تثق به.
v2,D04_20,D,Simplify priorities to keep balance.,تبسط الأولويات للحفاظ على التوازن.
v2,D04_21,A,Choose love and make time briefly.,تختار المحبة وتخصص وقتا قليلا.
v2,D04_21,B,Protect your plan with a boundary.,تحمي خطتك بحد واضح.
v2,D04_21,C,Offer practical help instead.,تقدم مساعدة عملية بدلا من ذلك.
v2,D04_21,D,Find a balanced compromise time.,تجد وقتا وسطا متوازنا.
v2,D04_22,A,Do something fun and light.,تفعل شيئا ممتعا وخفيفا.
v2,D04_22,B,Work on one achievement goal.,تعمل على هدف إنجاز واحد.
v2,D04_22,C,Learn something useful.,تتعلم شيئا مفيدا.
v2,D04_22,D,Do a health activity (walk/stretch).,تفعل نشاطا صحيا (مشي/تمدد).
v2,D04_23,A,Restructure commitments for freedom.,تعيد تنظيم الالتزامات لحماية الحرية.
v2,D04_23,B,Set a clear boundary going forward.,تضع حدا واضحا للمستقبل.
v2,D04_23,C,Check what is safest to keep.,تفحص ما هو الأكثر أمانا للاستمرار.
v2,D04_23,D,Keep balance by spacing tasks.,تحافظ على التوازن بتوزيع المهام.
v2,D04_24,A,Remind people of fairness for all.,تذكر الناس بالإنصاف للجميع.
v2,D04_24,B,Suggest a clear rule and follow it.,تقترح قاعدة واضحة وتلتزم بها.
v2,D04_24,C,Report through the proper channel.,تبلغ عبر القناة المناسبة.
v2,D04_24,D,Speak up confidently to stop it.,تتحدث بثقة لإيقافه.
v2,D04_25,A,Track it like an achievement.,تتابعها كإنجاز.
v2,D04_25,B,Make it enjoyable and easy.,تجعلها ممتعة وسهلة.
v2,D04_25,C,Build it into a balanced routine.,تضمها لروتين متوازن.
v2,D04_25,D,Do it with a friend for support.,تفعلها مع صديق للدعم.
v2,D04_26,A,Start with a simple health reset.,تبدأ بإعادة ضبط صحية بسيطة.
v2,D04_26,B,Choose a calmer,safer day plan.
v2,D04_26,C,Protect dignity by saying no to overload.,تحمي كرامتك برفض الحمل الزائد.
v2,D04_26,D,Add a fun movement break.,تضيف استراحة حركة ممتعة.
v2,D04_27,A,Ask for your turn with dignity.,تطلب دورك بكرامة.
v2,D04_27,B,Request a fair speaking order.,تطلب ترتيبا عادلا للكلام.
v2,D04_27,C,Stay calm to keep balance.,تبقى هادئا لتحافظ على التوازن.
v2,D04_27,D,Ask to be recognized for your input.,تطلب تقدير مساهمتك.
v2,D04_28,A,Support the fair solution.,تدعم الحل العادل.
v2,D04_28,B,Help them reconnect as friends.,تساعدهم على التقارب كأصدقاء.
v2,D04_28,C,Suggest a safe pause and calm down.,تقترح توقفا آمنا وتهدئة.
v2,D04_28,D,Take a bold stance if needed.,تتخذ موقفا جريئا عند الحاجة.
v2,D04_29,A,Meet briefly to support the friendship.,تلتقي قليلا لدعم الصداقة.
v2,D04_29,B,Choose freedom and reschedule.,تختار الحرية وتعيد الجدولة.
v2,D04_29,C,Send a caring message instead.,ترسل رسالة اهتمام بدلا من اللقاء.
v2,D04_29,D,Protect balance and rest.,تحمي التوازن وتستريح.
v2,D04_30,A,Pick one course and commit.,تختار دورة وتلتزم.
v2,D04_30,B,Set a measurable skill goal.,تضع هدفا مهاريا قابلا للقياس.
v2,D04_30,C,Learn with a friend or mentor.,تتعلم مع صديق أو مرشد.
v2,D04_30,D,Choose a topic that fits your purpose.,تختار موضوعا يناسب هدفك.
v2,D04_31,A,Do a short spiritual reflection.,تقوم بتأمل روحي قصير.
v2,D04_31,B,Write gratitude for your path.,تكتب امتنانا لطريقك.
v2,D04_31,C,Spend time with community/group.,تقضي وقتا مع مجتمع/مجموعة.
v2,D04_31,D,Simplify your week for balance.,تبسط أسبوعك لتحقيق التوازن.
v2,D04_32,A,Build a clear budget.,تضع ميزانية واضحة.
v2,D04_32,B,Create a savings buffer.,تضع هامش ادخار.
v2,D04_32,C,Learn a practical money habit.,تتعلم عادة مالية عملية.
v2,D04_32,D,Choose the safest spending plan.,تختار خطة إنفاق أكثر أمانا.
v2,D04_33,A,Ask for recognition politely.,تطلب التقدير بأدب.
v2,D04_33,B,Share outcomes in a short message.,تشارك النتائج برسالة قصيرة.
v2,D04_33,C,Stand for fairness in credit.,تدافع عن عدالة الفضل.
v2,D04_33,D,Focus on the next achievement.,تركز على الإنجاز التالي.
v2,D04_34,A,Go and treat it as adventure.,تذهب وتعتبرها مغامرة.
v2,D04_34,B,Check safety and start small.,تفحص السلامة وتبدأ صغيرا.
v2,D04_34,C,Bring a friend for support.,تصطحب صديقا للدعم.
v2,D04_34,D,Choose freely what fits you now.,تختار بحرية ما يناسبك الآن.
v2,D04_35,A,Add an artistic touch.,تضيف لمسة فنية.
v2,D04_35,B,Make it fun with small details.,تجعلها ممتعة بتفاصيل صغيرة.
v2,D04_35,C,Declutter for a calm balance.,تقلل الفوضى لتوازن هادئ.
